date,HMF,wind_speed,SSN,polarity,HCS_tilt,daily_OSF
2020-10-09,5.831323404770785,625.5518626145332,54.03014892843822,1.0,6.471159946724748,-0.0002536548671712
2020-10-10,5.104121564353977,588.4734431125694,65.14335876013836,1.0,6.591164789926124,0.0002532552447929
2020-10-11,5.528754086451167,551.3950236106045,79.91318561569278,1.0,6.711169633127503,-0.000177448042415
2020-10-12,5.9533866085483576,514.3166041086398,85.27594139726476,1.0,6.831174476328884,0.3007066549669216
2020-10-13,6.378019130645538,477.2381846066759,78.99527787867426,1.0,6.951179319530261,0.6015416029207691
2020-10-14,6.802651652742337,440.1597651047453,70.68725027243255,1.0,7.064169996367566,0.0001441820499875
2020-10-15,7.227284174839519,403.0813456027812,71.74718488921111,1.0,7.181189005932907,0.0003769974493785
2020-10-16,6.797590507325273,389.642934980022,71.2617750332967,1.0,7.24642934980022,-0.0005904471632528
2020-10-17,5.593861242280799,418.3040319651424,69.9415183436256,1.0,7.217631674536848,0.0003886764277046
2020-10-18,5.548359365541383,432.0634459377477,70.60612664971507,1.0,7.134551398474356,0.000148992620507
2020-10-19,5.907531178109389,386.0297856883566,65.87916212616882,1.0,7.051471122411938,1.2024062005340967
2020-10-20,5.256447511804918,343.9604068289136,54.11877951325931,1.0,6.970791863421729,10.524446153725526
2020-10-21,8.126673931468485,352.7125559995183,43.531057028695294,1.0,6.895310570286953,1.2030127840769549
2020-10-22,5.613669935827327,386.0575130161156,36.17266012834534,1.0,6.81223029422446,4.93076827237563e-05
2020-10-23,4.835997094085128,428.9417605036904,38.0,1.0,6.729150018161969,-0.0006199592783988
2020-10-24,18.128841264071934,423.249223069784,38.0,1.0,6.646069742099551,-0.00045227246081
2020-10-25,16.92659159704588,417.55668563587255,36.28865480082353,1.0,6.562989466037059,-0.0002758333764339
2020-10-26,14.581881583726624,411.864148201961,32.10606610969808,1.0,6.487697057755169,-0.0004079717780427
2020-10-27,12.237171570407355,406.1716107680493,26.086693304272245,1.0,6.406828913912071,21.95118419910586
2020-10-28,9.892461557088131,400.47907333413787,18.37486378495795,1.0,6.32374863784958,-0.0003333747669121
2020-10-29,7.547751543771079,394.7865359002316,12.259353432620232,1.0,6.240668361787164,2.9792081693136856e-05
2020-10-30,6.211502603220758,387.28756508051896,9.528756508051892,1.0,6.157588085724671,0.000226426222259
2020-10-31,7.025329943092681,396.5912338055497,9.0,1.0,6.078451386366379,-1.553012964427643e-05
2020-11-01,7.488848528876635,430.7464584090184,6.1427533599684905,1.0,6.001427533599685,17.13992098280179
2020-11-02,4.931589780844829,438.43722000238927,3.3682043831034263,1.0,5.918347257537192,18.04200978545537
2020-11-03,4.285409855914904,381.3629979416415,13.672599588328296,1.0,5.835266981474773,-0.0004645143106638
2020-11-04,4.142753359970697,378.3824918270947,12.0,1.0,5.7521867054122815,-0.0001344399895017
2020-11-05,8.790071437219893,435.92335633855,12.0,1.0,5.669205714977592,12.328806960257168
2020-11-06,7.866957258747765,521.7729749364579,12.0,1.0,5.595356580699821,0.0002111203723926
2020-11-07,7.183567017799035,500.0892844170119,12.0,1.0,5.51294587722488,2.9166833247007988e-05
2020-11-08,6.518924809299097,469.9957621988203,12.0,1.0,5.429865601162387,2.128827115580521e-05
2020-11-09,5.8542826007991655,439.9022399806289,12.0,1.0,5.346785325099896,7.21692921592877
2020-11-10,5.18964039229921,409.80871776243646,12.0,1.0,5.2637050490374016,1.8042557880479664
2020-11-11,4.524998183799264,379.71519554424447,11.451386366387869,1.0,5.186110909311029,24.657637204087347
2020-11-12,5.2849739677938015,365.4717278120843,10.52827218791574,1.0,5.107544496912417,0.0012484713265473
2020-11-13,6.934326189611097,366.3948419905556,13.158735924444343,1.0,5.0244642208500006,15.334669656924437
2020-11-14,10.1436493522215,399.43152924082415,16.092262985833877,1.0,4.947743068168061,0.3011786571940867
2020-11-15,13.984828671750996,461.2857488800048,9.107155830001783,1.0,4.902410703474999,1.504841658517278
2020-11-16,8.456701779875656,430.2684344351488,0.0,1.0,4.91164184525972,0.0010216948805446
2020-11-17,6.086511684223756,397.2221818622057,1.134883157762448,1.0,4.92,-0.0007657884417089
2020-11-18,4.898958711708456,409.38563990798895,12.864632522099264,1.0,4.920104128829155,-2.7845656252611737e-05
2020-11-19,4.806647293861243,354.92190337813344,0.8641482019616014,1.0,4.929335270613875,-0.0008359671172258
2020-11-20,5.827969487831636,351.0,6.853129918877576,1.0,4.938566412398597,-0.0004411609752707
2020-11-21,6.015595108366636,351.0,1.7619566533454023,1.0,4.947797554183318,2.1051568317381943
2020-11-22,6.034057391936063,351.0,0.0,1.0,4.95,0.9007299782454744
2020-11-23,6.052519675505505,351.0,0.0,1.0,4.956259837752753,-0.0004071578668571
2020-11-24,6.070981959074948,351.0,0.0,1.0,4.965490979537474,0.300098546219398
2020-11-25,6.089444242644391,351.0,0.0,1.0,4.97,7.216948597968708
2020-11-26,5.665141058239104,351.79065262138346,0.0,1.0,4.973953263106917,1.502479520733801
2020-11-27,5.095532146748901,341.85458287929487,0.0,1.0,4.98318440489163,3.608534489788073
2020-11-28,5.6623320014526985,325.4881946966891,0.0,1.0,4.992415546676352,3.3073479051460084
2020-11-29,6.684731807724912,348.0119869233564,0.0,1.0,5.0,5.112082033830629
2020-11-30,6.231674536869161,344.3167453686916,0.8778302457944075,1.0,5.000877830245795,5.112353199606127
2020-12-01,7.572756992371079,358.51216854342374,10.07628042136098,1.0,5.010108972030515,9.92444655784153
2020-12-02,5.264971546192875,401.898534931574,16.53807967065995,1.0,5.019340113815228,1.221630410154986e-05
2020-12-03,5.014287444000498,382.7147354401294,19.571376679985068,1.0,5.02857125559995,5.714158890260317
2020-12-04,4.934980021794404,377.82964039229927,19.21976026153284,1.0,5.03,0.0053741080124494
2020-12-05,4.858053840255059,376.4449691245911,19.703353916939285,1.0,5.037033539169393,5.415358351316782
2020-12-06,4.781127658715715,375.06029785688287,14.361787141297274,1.0,5.046264680954114,4.509955694658071
2020-12-07,4.70420147717644,373.6756265891759,4.95459498729003,1.0,5.055495822738827,-0.0011186681431089
2020-12-08,4.6272752956370935,372.29095532146766,4.254268071193885,1.0,5.06,-0.0005393272177532
2020-12-09,4.55034911409775,370.9062840537595,8.604189369172996,1.0,5.06395810630827,12.63227879649146
2020-12-10,4.850817290229063,370.6378496185983,5.448601525606811,1.0,5.073189248092992,10.223354515729314
2020-12-11,5.817835088994181,385.07010533965087,0.0,1.0,5.08,9.924566051002774
2020-12-12,6.1531783508905535,423.6878556726037,0.0,1.0,5.081651531662426,1.20366876500973
2020-12-13,4.53240101707209,412.26480203414417,0.7944061024325361,1.0,5.090882673447148,10.228108725789443
2020-12-14,5.913657827824284,416.13815231869023,9.056907615934511,1.0,5.099544739072524,0.9026706654570992
2020-12-15,7.021394841990835,508.449570165903,13.67247850829515,1.0,5.062620171933639,1.2053182966298135
2020-12-16,7.014239011986884,543.3011260443282,14.0,1.0,5.017119505993442,0.0016663409108374
2020-12-17,7.780724058602439,520.6746579489146,11.657827824192683,1.0,4.978771037655903,0.2999089077960313
2020-12-18,7.812309803446772,491.6502401420704,8.888485288776188,1.0,4.941846470517016,1.502468305574146
2020-12-19,7.566146022520868,463.6491100617487,2.984380675626018,1.0,4.898652379222662,-0.0020093944456711
2020-12-20,7.319982241594967,435.64797998142745,0.0,1.0,4.857997336239245,6.612684200777155
2020-12-21,7.07381846066906,407.6468499011055,0.0,1.0,4.816340961375449,8.119399209543284
2020-12-22,6.827654679743377,379.6457198208091,0.0,1.0,4.7741482019615065,0.0004239262768723
2020-12-23,6.581490898817476,351.6445897404879,0.0,1.0,4.737223634822621,2.105100825736788
2020-12-24,6.788037292650549,328.81729022884065,2.182709771159339,1.0,4.69787383460467,-0.0009233924672958
2020-12-25,7.809516890664461,333.2633490737536,10.490737377408568,1.0,4.653374500544851,0.2990410476488461
2020-12-26,6.747935585421462,392.0412882915708,17.644993340596393,1.0,4.615562416757455,-0.0013309378571125
2020-12-27,5.683387819348944,412.89320741010033,13.976268313355634,1.0,4.569525366267113,10.2250841681249
2020-12-28,4.391027969487965,404.5851798038512,12.13003995641138,1.0,4.532600799128228,15.337116806463165
2020-12-29,2.927049279573626,364.52766678774174,11.141905799733516,1.0,4.495676231989341,4.21042158514316
2020-12-30,2.934362513621586,329.0952899866711,10.21879162126138,1.0,4.45093958106307,0.0004918229313053
2020-12-31,2.4365419542314024,312.548129313471,10.0,1.0,4.41182709771157,6.615474043806367
2021-01-01,2.5639133066955764,313.0783387819332,10.0,1.0,4.368628163215899,7.518347707949932
2021-01-02,3.0993195302094274,319.0785809420022,4.494490858458145,1.0,4.327977963433832,0.0011657334496955
2021-01-03,3.6347257537232753,325.0788231020712,0.0,1.0,4.291053396294946,0.6019963368189553
2021-01-04,4.1701319772371095,331.07906526214003,0.0,1.0,4.250161036445077,-0.0003732252801723
2021-01-05,4.705538200750462,337.07930742220344,0.0,1.0,4.20720426201721,4.211012481429993
2021-01-06,5.391609153650312,343.07954958227253,0.0,1.0,4.167849618597903,-2.7620956794132177e-05
2021-01-07,5.934532025669079,353.81426322799194,0.0,1.0,4.123355127739438,-2.4154807175272425e-05
2021-01-08,4.04645840900829,380.9475723453178,0.7138878798894603,1.0,4.086430560600553,1.2029123785990012
2021-01-09,3.5185252451874667,359.7529967308338,8.012350163458311,1.0,4.049382491827084,0.3022774783563024
2021-01-10,4.903196512895732,341.2907131613903,8.935464341930487,1.0,4.003226782903476,55.9306729336288
2021-01-11,5.0,385.50466158129393,1.272793316384048,1.0,3.965656859183929,2.4046261697693656
2021-01-12,4.76549219033783,389.8732292045044,9.380312386486803,1.0,3.920915365056305,8.418516856535526
2021-01-13,5.475287565080672,384.0663518585776,12.0,1.0,3.895903862453079,31.57200331275373
2021-01-14,5.746178195215582,388.9968346219744,10.116236832545374,1.0,3.8711623683254537,21.95065975136488
2021-01-15,5.667054122775187,399.28296403922576,9.0,1.0,3.84897929531421,8.428417477957788e-05
2021-01-16,5.587930050334718,409.5690934564866,10.896597651046472,1.0,3.8305170117447673,3.609469521398296
2021-01-17,5.508805977894249,419.85522287374766,15.3835815474026,1.0,3.812054728175324,-0.0006341245750584
2021-01-18,5.429681905453778,430.1413522910089,19.96113330911778,1.0,3.793592444605881,-0.0007348608968582
2021-01-19,5.35055783301331,440.42748170826974,19.80857246639751,1.0,3.772695241554658,0.3024790912610536
2021-01-20,5.27143376057284,450.7136111255308,12.83339387334981,1.0,3.746667877466997,0.3002081631404748
2021-01-21,5.2,459.1027969487848,12.089720305121515,1.0,3.72820559389757,0.0007840224164027
2021-01-22,5.21155103523428,449.66630342656526,12.987165516406357,1.0,3.709743310328127,0.3002953098576749
2021-01-23,6.042353795859194,425.6653347862899,12.064051337934227,1.0,3.6912810267586846,-0.0008616408215248
2021-01-24,6.873156556484109,452.3490737377507,18.013439883765297,1.0,3.672818743189242,-0.0004203612208447
2021-01-25,5.435645961981555,456.2178229809908,15.089114904953888,1.0,3.646534689429724,0.3026896352951312
2021-01-26,5.493703838236954,402.3978689914165,13.294708802518638,1.0,3.6258941760503727,0.0003968431674306
2021-01-27,5.888521612786047,376.8579731202325,11.114783872139531,1.0,3.60743189248093,0.0002831165728673
2021-01-28,6.128687896032651,373.01452960406766,4.484804455743535,1.0,3.588969608911487,0.3013681724787249
2021-01-29,6.344081204342819,369.6913185615679,0.0,1.0,3.570507325342044,-0.0001999093584461
2021-01-30,6.559474512652785,366.3681075190713,0.0,1.0,3.5480675626589275,0.0003424086893131
2021-01-31,6.774867820962952,363.0448964765716,0.0,1.0,3.523582758203175,-6.449927581248356e-05
2021-02-01,6.990261129273124,359.72168543407184,0.0,1.0,3.505120474633732,7.818335477312146
2021-02-02,7.205654437583287,364.3519796585627,0.0,1.0,3.48665819106429,0.0007052193232689
2021-02-03,7.255672599587771,403.4355248819564,0.0,1.0,3.4681959074948474,0.3029076074877447
2021-02-04,5.809323162610248,429.33188037289256,0.0,1.0,3.4496004358881325,0.0012604545838185
2021-02-05,6.455503087540771,521.6432982201102,0.0,1.0,3.421907010533967,2.4069140348753737
2021-02-06,5.382588691124797,503.0731323404762,0.0,1.0,3.4028090567865354,-0.0002837539796576
2021-02-07,3.869475723452886,457.5189490252959,7.826613391453612,1.0,3.384346773217093,-0.0004617164388114
2021-02-08,4.8409734834733005,391.6552851434504,2.942244823824737,1.0,3.3658844896476494,-0.0001519495412172
2021-02-09,6.469112483350999,380.3200145295989,0.0,1.0,3.347422206078224,-7.512125370691502e-05
2021-02-10,7.035599547967889,386.9211423036341,0.0,1.0,3.323439883763172,-0.000254195650254
2021-02-11,6.927902893812807,386.78926884956667,5.226298583363867,1.0,3.305248819469669,-2.9614957954702283e-05
2021-02-12,6.820206239657723,386.6573953954992,10.601767768494772,1.0,3.3039823223150524,0.0001438401080448
2021-02-13,6.712509585502638,386.5255219414318,6.786535900226126,1.0,3.31,3.608774451651697
2021-02-14,6.604812931347656,386.3936484873644,0.0,1.0,3.31,8.126592059881865e-05
2021-02-15,6.497116277192573,386.26177503329706,0.0,1.0,3.311675747669208,0.0004460420596121
2021-02-16,6.254897687371237,386.1299015792296,0.0,1.0,3.32,0.0004061156089659
2021-02-17,4.833127497276252,388.9814747548627,0.0,1.0,3.32,0.0010530366479525
2021-02-18,7.048601525609358,588.3741373048423,0.0,1.0,3.32,0.0004953895845342
2021-02-19,5.737946482625526,574.4789926141275,8.600314808085143,1.0,3.328600314808085,0.3007678661432278
2021-02-20,5.186741736287726,544.9393389030181,10.0,1.0,3.33,0.00056937623631
2021-02-21,5.594381886426976,547.1813778907867,2.9374016224717723,1.0,3.33,0.0005395974326578
2021-02-22,5.611187795132515,543.4475118053006,0.0,1.0,3.336293740162249,0.0006851228144249
2021-02-23,5.223755902651447,517.4529604068128,5.524881946971076,1.0,3.34,-9.714685943580754e-05
2021-02-24,4.61951810146527,477.1710860879162,10.951204746336826,1.0,3.344756023731684,2.261693703807795e-06
2021-02-25,4.247845986196865,446.0192517253919,11.60128344835946,1.0,3.35,0.3007700298767745
2021-02-26,4.358619687613521,432.17253904831,11.0,1.0,3.35,0.9030801248108682
2021-02-27,4.469393389030177,418.3258263712279,11.979779634339236,1.0,3.352449449085848,-0.0003237164400007
2021-02-28,4.580167090446837,404.4791136941453,17.016709044683722,1.0,3.36,1.2022587902857518
2021-03-01,4.69094079186339,390.6324010170761,26.17944061024568,1.0,3.36,0.6013131689845024
2021-03-02,4.825717399200696,377.0857246640023,18.014287444000388,1.0,3.360142874440004,0.0006115670774812
2021-03-03,6.487322920450613,382.62440973483535,18.937401622472564,1.0,3.3693740162247257,0.0012321090647357
2021-03-04,7.632618961133633,495.72756992375497,26.74464220850225,1.0,3.37,27.064942526061795
2021-03-05,6.076014045282991,550.8306090325907,27.216370020583177,1.0,3.37,0.0006363636432871
2021-03-06,5.246627921055948,594.2169754207408,27.706744157888103,1.0,3.377067441578881,1.5042591860565258
2021-03-07,4.659099164547815,567.6890664729431,26.74028332727947,1.0,3.38,-0.0016594742551138
2021-03-08,4.289405497033518,529.0697420995249,21.023247366508294,1.0,3.385529725148324,-0.0008674458825072
2021-03-09,4.295217338660908,500.8130524276456,15.09565322678184,1.0,3.39,-0.0008761734420816
2021-03-10,4.473186826492394,480.5382612907104,12.201598256446625,1.0,3.39,1.5019699399753257
2021-03-11,4.642424425878801,474.845723856804,7.454534447271979,1.0,3.39322315050248,0.601168781902398
2021-03-12,4.811662025265357,469.1531864228925,0.0,1.0,3.4,0.6006720283348304
2021-03-13,4.980899624651916,463.460648988981,2.0225208863071966,1.0,3.4016854340719225,0.0008961697716551
2021-03-14,5.150137224038481,457.76811155506925,12.091657585664436,1.0,3.4109165758566444,0.0003890142505659
2021-03-15,5.319374823424882,452.0755741211631,13.0,1.0,3.420147717641357,15.93765801469773
2021-03-16,5.488612422811439,446.3830366872516,13.0,1.0,3.4293788594260786,31.573715199967083
2021-03-17,5.327799975784004,444.27799975784006,24.19300157403968,1.0,3.4472200024215995,-0.0009226444806463
2021-03-18,6.711405739193859,454.9776001937301,25.215885700447856,1.0,3.4578411429955214,0.0009937993071017
2021-03-19,6.039157282963574,501.1409371594813,17.220486741732877,1.0,3.467072284780243,0.0010392770706509
2021-03-20,5.536965734350359,463.5298462283158,14.0,1.0,3.4763034265649644,0.0009708473706771
2021-03-21,7.271061871896711,458.6728417483861,16.21382733987089,1.0,3.485534568349677,0.0009726533318983
2021-03-22,7.413258263712341,525.7976752633481,18.953142026879743,1.0,3.494765710134399,25.56057522805623
2021-03-23,6.839338903015203,600.180167090456,20.799370383824,1.0,3.50399685191912,0.3010860092880722
2021-03-24,7.886952415546474,632.1250514590089,22.0,1.0,3.513227993703841,-0.0002588545186039
2021-03-25,7.277697057755419,615.3243734108313,21.26225935343373,1.0,3.522459135488554,9.021093219190256
2021-03-26,6.66844169996379,598.5236953626379,18.154861363362045,1.0,3.531690277273276,0.0013478009726223
2021-03-27,6.059186342172185,581.7230173144451,13.90785809420028,1.0,3.5418428381159943,0.3023045731253305
2021-03-28,5.449930984380581,564.9223392662524,13.015256084271847,1.0,3.5601525608427185,0.3006340357050451
2021-03-29,4.840675626588944,548.1216612180588,13.938370262744025,1.0,3.56938370262744,0.0010415942801336
2021-03-30,4.110812447027076,504.7872623804084,14.861484441216156,1.0,3.578614844412161,0.0016885180139129
2021-03-31,4.470759171812461,406.98656011625735,17.35379585906231,1.0,3.587845986196874,0.0009523937236699
2021-04-01,4.175372321104261,343.7835088993835,18.0,1.0,3.597077127981596,0.0006765044570445
